table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,max_len
export_policies,9,approver_role,text,text,YES,"",""
export_policies,10,retain_export_log_days,integer,int4,YES,"",""
export_policies,11,notes,text,text,YES,"",""
export_policies,12,is_active,boolean,bool,NO,true,""
export_policies,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
export_policies,14,updated_at,timestamp with time zone,timestamptz,NO,now(),""
export_policies,15,created_by,uuid,uuid,YES,"",""
export_policies,16,updated_by,uuid,uuid,YES,"",""
final_score_revisions,1,id,uuid,uuid,NO,gen_random_uuid(),""
final_score_revisions,2,submission_id,uuid,uuid,NO,"",""
final_score_revisions,3,revision_no,integer,int4,NO,"",""
final_score_revisions,4,prev_final_score,numeric,numeric,YES,"",""
final_score_revisions,5,new_final_score,numeric,numeric,YES,"",""
final_score_revisions,6,reason,text,text,NO,"",""
final_score_revisions,7,reopened_stages,ARRAY,_text,NO,ARRAY[]::text[],""
final_score_revisions,8,performed_by,uuid,uuid,YES,"",""
final_score_revisions,9,batch_id,uuid,uuid,YES,"",""
final_score_revisions,10,auto_reverted,boolean,bool,NO,false,""
final_score_revisions,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
frequency_config,1,id,uuid,uuid,NO,gen_random_uuid(),""
frequency_config,2,frequency,text,text,NO,"",""
frequency_config,3,sub_frequency,text,text,NO,"",""
frequency_config,4,review_window_rules,jsonb,jsonb,YES,"",""
frequency_config,5,locked_months,jsonb,jsonb,YES,"",""
frequency_config,6,active_month,integer,int4,YES,"",""
frequency_config,7,description,text,text,YES,"",""
frequency_config,8,created_at,timestamp with time zone,timestamptz,YES,now(),""
general_eligibility_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
general_eligibility_audit,2,config_id,uuid,uuid,YES,"",""
general_eligibility_audit,3,assessment_year,text,text,YES,"",""
general_eligibility_audit,4,action,text,text,NO,"",""
general_eligibility_audit,5,previous_value,jsonb,jsonb,YES,"",""
general_eligibility_audit,6,new_value,jsonb,jsonb,YES,"",""
general_eligibility_audit,7,changed_by,uuid,uuid,YES,"",""
general_eligibility_audit,8,changed_at,timestamp with time zone,timestamptz,NO,now(),""
general_eligibility_configs,1,id,uuid,uuid,NO,gen_random_uuid(),""
general_eligibility_configs,2,assessment_year,text,text,NO,"",""
general_eligibility_configs,3,category_ids,ARRAY,_uuid,NO,'{}'::uuid[],""
general_eligibility_configs,4,employment_statuses,ARRAY,_text,NO,'{}'::text[],""
general_eligibility_configs,5,level_ids,ARRAY,_uuid,NO,'{}'::uuid[],""
general_eligibility_configs,6,min_service_months,integer,int4,NO,0,""
general_eligibility_configs,7,status,text,text,NO,'draft'::text,""
general_eligibility_configs,8,version,integer,int4,NO,1,""
general_eligibility_configs,9,copied_from_id,uuid,uuid,YES,"",""
general_eligibility_configs,10,created_by,uuid,uuid,YES,"",""
general_eligibility_configs,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
general_eligibility_configs,12,updated_at,timestamp with time zone,timestamptz,NO,now(),""
general_eligibility_configs,13,service_as_on_mode,text,text,NO,'run_date'::text,""
general_eligibility_configs,14,service_as_on_date,date,date,YES,"",""
iac_audit_log,1,id,bigint,int8,NO,nextval('iac_audit_log_id_seq'::regclass),""
iac_audit_log,2,actor_id,uuid,uuid,YES,"",""
iac_audit_log,3,action,text,text,NO,"",""
iac_audit_log,4,target_type,text,text,NO,"",""
iac_audit_log,5,target_id,text,text,YES,"",""
iac_audit_log,6,payload,jsonb,jsonb,NO,'{}'::jsonb,""
iac_audit_log,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
iac_capabilities,1,code,text,text,NO,"",""
iac_capabilities,2,module,text,text,NO,"",""
iac_capabilities,3,label,text,text,NO,"",""
iac_capabilities,4,description,text,text,YES,"",""
iac_capabilities,5,is_destructive,boolean,bool,NO,false,""
iac_capabilities,6,created_at,timestamp with time zone,timestamptz,NO,now(),""
iac_role_capabilities,1,role_id,uuid,uuid,NO,"",""
iac_role_capabilities,2,capability_code,text,text,NO,"",""
iac_roles,1,id,uuid,uuid,NO,gen_random_uuid(),""
iac_roles,2,code,text,text,NO,"",""
iac_roles,3,name,text,text,NO,"",""
iac_roles,4,module,text,text,NO,"",""
iac_roles,5,description,text,text,YES,"",""
iac_roles,6,is_system,boolean,bool,NO,false,""
iac_roles,7,is_active,boolean,bool,NO,true,""
iac_roles,8,created_at,timestamp with time zone,timestamptz,NO,now(),""
iac_roles,9,updated_at,timestamp with time zone,timestamptz,NO,now(),""
iac_user_role_assignments,1,id,uuid,uuid,NO,gen_random_uuid(),""
iac_user_role_assignments,2,user_id,uuid,uuid,NO,"",""
iac_user_role_assignments,3,role_id,uuid,uuid,NO,"",""
iac_user_role_assignments,4,scope_type,USER-DEFINED,iac_scope_type,NO,'global'::iac_scope_type,""
iac_user_role_assignments,5,scope_id,uuid,uuid,YES,"",""
iac_user_role_assignments,6,assigned_by,uuid,uuid,YES,"",""
iac_user_role_assignments,7,assigned_at,timestamp with time zone,timestamptz,NO,now(),""
iac_user_role_assignments,8,expires_at,timestamp with time zone,timestamptz,YES,"",""
impl_console_rate_buckets,1,id,uuid,uuid,NO,gen_random_uuid(),""
impl_console_rate_buckets,2,actor_id,uuid,uuid,NO,"",""
impl_console_rate_buckets,3,client_id,uuid,uuid,NO,"",""
impl_console_rate_buckets,4,action,text,text,NO,"",""
impl_console_rate_buckets,5,bucket_hour,timestamp with time zone,timestamptz,NO,"",""
impl_console_rate_buckets,6,count,integer,int4,NO,0,""
impl_console_rate_buckets,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
impl_console_rate_buckets,8,updated_at,timestamp with time zone,timestamptz,NO,now(),""
import_field_settings,1,id,uuid,uuid,NO,gen_random_uuid(),""
import_field_settings,2,import_type,text,text,NO,"",""
import_field_settings,3,field_key,text,text,NO,"",""
import_field_settings,4,field_label,text,text,NO,"",""
import_field_settings,5,is_mandatory,boolean,bool,NO,false,""
import_field_settings,6,is_visible,boolean,bool,NO,true,""
import_field_settings,7,sort_order,integer,int4,NO,0,""
import_field_settings,8,updated_at,timestamp with time zone,timestamptz,NO,now(),""
import_field_settings,9,updated_by,uuid,uuid,YES,"",""
import_progress,1,id,text,text,NO,"",""
import_progress,2,user_id,uuid,uuid,NO,"",""
import_progress,3,status,text,text,NO,'running'::text,""
import_progress,4,total_rows,integer,int4,NO,0,""
import_progress,5,processed_rows,integer,int4,NO,0,""
import_progress,6,kpis_imported,integer,int4,NO,0,""
import_progress,7,employees_created,integer,int4,NO,0,""
import_progress,8,categories_created,integer,int4,NO,0,""
import_progress,9,errors,jsonb,jsonb,YES,'[]'::jsonb,""
import_progress,10,started_at,timestamp with time zone,timestamptz,NO,now(),""
import_progress,11,completed_at,timestamp with time zone,timestamptz,YES,"",""
import_progress,12,created_at,timestamp with time zone,timestamptz,NO,now(),""
import_progress,13,updated_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_allocation_rules,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_allocation_rules,2,program_id,uuid,uuid,NO,"",""
incentive_allocation_rules,3,source_label,text,text,NO,"",""
incentive_allocation_rules,4,target_bu_id,uuid,uuid,YES,"",""
incentive_allocation_rules,5,target_sub_unit,text,text,YES,"",""
incentive_allocation_rules,6,allocation_pct,numeric,numeric,NO,0,""
incentive_allocation_rules,7,sort_order,integer,int4,NO,0,""
incentive_allocation_rules,8,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_custom_tab_data,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_custom_tab_data,2,tab_id,uuid,uuid,NO,"",""
incentive_custom_tab_data,3,program_id,uuid,uuid,NO,"",""
incentive_custom_tab_data,4,employee_id,uuid,uuid,NO,"",""
incentive_custom_tab_data,5,field_values,jsonb,jsonb,NO,'{}'::jsonb,""
incentive_custom_tab_data,6,created_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_custom_tab_data,7,updated_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_disqualification_rules,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_disqualification_rules,2,program_id,uuid,uuid,NO,"",""
incentive_disqualification_rules,3,rule_type,text,text,NO,"",""
incentive_disqualification_rules,4,rule_config,jsonb,jsonb,NO,'{}'::jsonb,""
incentive_disqualification_rules,5,is_active,boolean,bool,NO,true,""
incentive_disqualification_rules,6,exemption_notes,text,text,YES,"",""
incentive_disqualification_rules,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_disqualification_rules,8,updated_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_eligibility_fields,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_eligibility_fields,2,program_id,uuid,uuid,YES,"",""
incentive_eligibility_fields,3,field_key,text,text,NO,"",""
incentive_eligibility_fields,4,field_label,text,text,NO,"",""
incentive_eligibility_fields,5,field_type,text,text,NO,'number'::text,""
incentive_eligibility_fields,6,is_required,boolean,bool,YES,false,""
incentive_eligibility_fields,7,default_value,text,text,YES,"",""
incentive_eligibility_fields,8,sort_order,integer,int4,YES,0,""
incentive_eligibility_fields,9,is_active,boolean,bool,YES,true,""
incentive_eligibility_fields,10,created_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_production_rates,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_production_rates,2,program_id,uuid,uuid,NO,"",""
incentive_production_rates,3,employee_id,uuid,uuid,YES,"",""
incentive_production_rates,4,rate_per_ton,numeric,numeric,NO,0,""
incentive_production_rates,5,remarks,text,text,YES,"",""
incentive_production_rates,6,created_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_production_rates,7,updated_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_production_rates,8,rate_type,text,text,NO,'employee'::text,""
incentive_production_rates,9,entity_id,uuid,uuid,YES,"",""
incentive_production_rates,10,effective_from,date,date,NO,CURRENT_DATE,""
incentive_program_custom_tabs,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_program_custom_tabs,2,program_id,uuid,uuid,NO,"",""
incentive_program_custom_tabs,3,tab_key,text,text,NO,"",""
incentive_program_custom_tabs,4,tab_label,text,text,NO,"",""
incentive_program_custom_tabs,5,sort_order,integer,int4,YES,0,""
incentive_program_custom_tabs,6,is_active,boolean,bool,YES,true,""
incentive_program_custom_tabs,7,fields,jsonb,jsonb,NO,'[]'::jsonb,""
incentive_program_custom_tabs,8,created_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_program_mappings,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_program_mappings,2,program_id,uuid,uuid,NO,"",""
incentive_program_mappings,3,mapping_type,text,text,NO,"",""
incentive_program_mappings,4,mapping_value,text,text,NO,"",""
incentive_program_mappings,5,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_program_types,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_program_types,2,value,text,text,NO,"",""
incentive_program_types,3,label,text,text,NO,"",""
incentive_program_types,4,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_programs,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_programs,2,name,text,text,NO,"",""
incentive_programs,3,program_type,text,text,NO,'support'::text,""
incentive_programs,4,description,text,text,YES,"",""
incentive_programs,5,is_active,boolean,bool,NO,true,""
incentive_programs,6,effective_from,date,date,YES,"",""
incentive_programs,7,effective_to,date,date,YES,"",""
incentive_programs,8,created_by,uuid,uuid,YES,"",""
incentive_programs,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_programs,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_programs,11,incentive_base,text,text,NO,'basic_salary'::text,""
incentive_programs,12,min_kra_score,numeric,numeric,NO,3.0,""
incentive_programs,13,no_kra_eligible,boolean,bool,NO,true,""
incentive_score_revisions,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_score_revisions,2,employee_id,uuid,uuid,NO,"",""
incentive_score_revisions,3,affected_period,text,text,NO,"",""
incentive_score_revisions,4,affected_year,integer,int4,NO,"",""
incentive_score_revisions,5,original_score,numeric,numeric,YES,"",""
incentive_score_revisions,6,revised_score,numeric,numeric,YES,"",""
incentive_score_revisions,7,original_slab_percent,numeric,numeric,YES,"",""
incentive_score_revisions,8,revised_slab_percent,numeric,numeric,YES,"",""
incentive_score_revisions,9,revision_reason,text,text,NO,"",""
incentive_score_revisions,10,source_kpi_id,uuid,uuid,YES,"",""
incentive_score_revisions,11,source_period,text,text,YES,"",""
incentive_score_revisions,12,is_payroll_notified,boolean,bool,NO,false,""
incentive_score_revisions,13,notified_at,timestamp with time zone,timestamptz,YES,"",""
incentive_score_revisions,14,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_slab_categories,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_slab_categories,2,value,text,text,NO,"",""
incentive_slab_categories,3,label,text,text,NO,"",""
incentive_slab_categories,4,sort_order,integer,int4,YES,0,""
incentive_slab_categories,5,created_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_slabs,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_slabs,2,program_id,uuid,uuid,NO,"",""
incentive_slabs,3,business_unit_id,uuid,uuid,YES,"",""
incentive_slabs,4,slab_category,text,text,NO,"",""
incentive_slabs,5,sub_category,text,text,YES,"",""
incentive_slabs,6,min_value,numeric,numeric,NO,"",""
incentive_slabs,7,max_value,numeric,numeric,NO,"",""
incentive_slabs,8,incentive_percent,numeric,numeric,NO,0,""
incentive_slabs,9,rating_label,text,text,YES,"",""
incentive_slabs,10,sort_order,integer,int4,NO,0,""
incentive_slabs,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_slabs,12,updated_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_slabs,13,department_id,uuid,uuid,YES,"",""
incentive_slabs,14,applicable_designations,ARRAY,_text,YES,"",""
incentive_slabs,15,company_id,uuid,uuid,YES,"",""
incentive_slabs,16,division_id,uuid,uuid,YES,"",""
incentive_slabs,17,pms_grade_id,uuid,uuid,YES,"",""
incentive_slabs,18,location,text,text,YES,"",""
incentive_slabs,19,pms_level,text,text,YES,"",""
incentive_slabs,20,effective_from,date,date,NO,CURRENT_DATE,""
incentive_stale_zero_cleanup_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_stale_zero_cleanup_audit,2,source,text,text,NO,"",""
incentive_stale_zero_cleanup_audit,3,employee_id,uuid,uuid,YES,"",""
incentive_stale_zero_cleanup_audit,4,program_id,uuid,uuid,YES,"",""
incentive_stale_zero_cleanup_audit,5,review_period,text,text,YES,"",""
incentive_stale_zero_cleanup_audit,6,review_year,integer,int4,YES,"",""
incentive_stale_zero_cleanup_audit,7,payment_period,text,text,YES,"",""
incentive_stale_zero_cleanup_audit,8,old_production_value,numeric,numeric,YES,"",""
incentive_stale_zero_cleanup_audit,9,old_incentive_amount,numeric,numeric,YES,"",""
incentive_stale_zero_cleanup_audit,10,old_status,text,text,YES,"",""
incentive_stale_zero_cleanup_audit,11,old_incentive_status,text,text,YES,"",""
incentive_stale_zero_cleanup_audit,12,reason,text,text,YES,"",""
incentive_stale_zero_cleanup_audit,13,cleaned_at,timestamp with time zone,timestamptz,NO,now(),""
incentive_vessel_rates,1,id,uuid,uuid,NO,gen_random_uuid(),""
incentive_vessel_rates,2,program_id,uuid,uuid,NO,"",""
incentive_vessel_rates,3,employee_id,uuid,uuid,NO,"",""
incentive_vessel_rates,4,rate_per_vessel,numeric,numeric,NO,10000,""
incentive_vessel_rates,5,remarks,text,text,YES,"",""
incentive_vessel_rates,6,created_at,timestamp with time zone,timestamptz,YES,now(),""
incentive_vessel_rates,7,updated_at,timestamp with time zone,timestamptz,YES,now(),""
increment_eligibility_audit,1,id,uuid,uuid,NO,gen_random_uuid(),""
increment_eligibility_audit,2,config_id,uuid,uuid,YES,"",""
increment_eligibility_audit,3,criterion_id,uuid,uuid,YES,"",""
increment_eligibility_audit,4,performed_by,uuid,uuid,YES,"",""
increment_eligibility_audit,5,performed_at,timestamp with time zone,timestamptz,NO,now(),""
increment_eligibility_audit,6,action,text,text,NO,"",""
increment_eligibility_audit,7,previous_value,jsonb,jsonb,YES,"",""
increment_eligibility_audit,8,revised_value,jsonb,jsonb,YES,"",""
increment_eligibility_audit,9,company_label,text,text,YES,"",""
increment_eligibility_audit,10,assessment_year,text,text,YES,"",""
